areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00012149,86.4,9,4.6
E00012150,82.4,12.6,5
E00012151,78.6,17.1,4.3
E00012152,80.4,15.4,4.2
E00012153,85.2,10.1,4.7
E00012154,80.7,12.2,7.1
E00012155,81.5,13.1,5.4
E00012156,81.2,13.4,5.4
E00012157,78.5,14.4,7.2
E00012158,86.1,12.7,1.2
E00012159,74.4,17.9,7.7
E00012160,80.1,14.1,5.8
E00012161,85.6,10.4,4.1
E00012162,80.2,15.5,4.3
E00012163,78.2,15.2,6.7
E00012164,86.7,10.4,2.9
E00012165,87.8,9.1,3
E00012166,89.1,9.1,1.8
E00012167,89.7,8.2,2.1
E00012168,72,19.2,8.9
E00012169,89.1,7.7,3.2
E00012170,83.1,11.9,5
E00012171,81.7,13.1,5.3
E00012172,85.2,10.2,4.6
E00012173,85.3,10.6,4.2
E00012245,88.3,9.3,2.4
E00012246,87.2,9.7,3.1
E00012247,90.2,7.8,2
E00012248,84.5,12,3.5
E00012249,89.3,7.5,3.1
E00012250,86.4,9.9,3.8
E00012251,91.4,7.5,1.1
E00012253,87.5,10,2.4
E00012254,79.4,15.1,5.5
E00012255,88.4,8.2,3.3
E00012257,85.8,10.5,3.7
E00012261,90.1,6.8,3.1
E00012311,79,14.1,6.9
E00012315,83.8,11.9,4.3
E00012329,89.7,7.4,2.9
E00012336,81.7,10,8.3
E00012337,78,12.3,9.7
E00012609,82.9,11.7,5.4
E00012610,82.2,12.7,5
E00012618,86.1,9.9,4
E00012622,85.7,11.5,2.8
E00012624,83.8,13,3.2
E00012627,84.8,9.8,5.4
E00012628,91,6.5,2.4
E00012630,84.4,12.5,3.1
E00089864,79.9,15.3,4.7
E00089865,81.3,13.6,5.1
E00089866,83.3,12.4,4.2
E00089867,87.9,9.3,2.8
E00089868,83.6,12.8,3.7
E00089869,80.4,15.6,4
E00089870,84.1,10.7,5.2
E00089871,71.7,20.1,8.3
E00089872,74.8,15.6,9.5
E00089875,87.5,8.5,4.1
E00089876,92.2,6.9,0.9
E00089877,89.4,8.1,2.5
E00089878,86.7,10,3.3
E00089879,78.5,15.2,6.3
E00089882,86.4,11.1,2.5
E00089883,89.5,8.2,2.3
E00089905,90.2,6.7,3.1
E00121041,79.6,14.1,6.3
E00178360,96.6,3.4,0
E00178429,47.9,34.5,17.6
E00178439,87.6,9.3,3.1
E00184487,70.2,23.6,6.3
