geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00046507,66.9,20.6,12.4
E00046508,69.9,19.4,10.7
E00046512,65.2,23.6,11.2
E00046515,70.3,20.7,9.1
E00046519,61.4,18.9,19.7
E00046520,66.2,19.5,14.3
E00046522,74,16.7,9.3
E00046524,77.2,14.6,8.2
E00046525,65.4,20.6,14
E00046528,87.1,10.6,2.3
E00163864,66.3,19.6,14.1
E00163870,73.3,16.2,10.5
E00163920,87.3,9.8,2.9
E00163931,78.8,10.1,11
E00164076,83.6,11.8,4.6
E00164078,83.3,12.1,4.7
E00164079,83.2,11.9,4.8
E00164080,86.4,10.6,3
E00164081,85.6,10.8,3.5
E00164082,73.3,14.1,12.6
E00164083,84.1,11.7,4.2
E00164084,83.2,12.8,4
E00164086,86,12,2
E00164087,86,10.2,3.8
E00164088,81.4,13.2,5.5
E00164089,80.8,14.9,4.3
E00164090,85.2,10.3,4.6
E00164091,78.8,17.6,3.6
E00164092,85.7,10.8,3.5
E00164093,81.9,13.4,4.7
E00164094,81.2,13.7,5.1
E00164096,82.7,13,4.2
E00164113,87.1,9.8,3.1
