areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00073747,86,9.9,4.1
E00073749,79.9,14.2,5.9
E00075091,76.6,15.8,7.6
E00075547,86.4,9.5,4.1
E00075548,79.7,17.1,3.2
E00075549,84.9,11.5,3.5
E00075551,83.4,12.3,4.3
E00075552,81.8,15.2,3
E00075553,72.9,19.6,7.6
E00075554,85.9,10.6,3.5
E00075555,79.3,15.4,5.2
E00075556,81.6,15.2,3.2
E00075557,80.2,14.9,4.9
E00113236,93,2.3,4.7
W00008044,83.7,13,3.3
W00008045,83.9,11.1,5
W00008047,81.7,14.4,3.9
W00008049,85.9,10.8,3.3
W00008050,67.2,22.1,10.8
W00008051,84.7,11.1,4.2
W00008052,81.2,13.4,5.4
W00008053,78.9,16.5,4.7
W00008055,86.2,11.4,2.4
W00008056,77.5,16,6.6
W00008085,76.2,17.2,6.6
W00008086,80.9,14.4,4.7
W00008087,71.9,18,10.2
W00008088,82.4,12.8,4.9
W00008089,80.7,13,6.3
W00008113,80.9,14.1,5
W00008114,82.4,10.1,7.6
W00008115,78.5,14.6,7
W00008213,84,11.5,4.5
W00008214,86.9,9.1,4
W00008215,84.2,11.2,4.6
W00008216,82.1,12.1,5.8
W00008217,67.6,19.1,13.3
W00008219,77.4,16.1,6.5
W00008236,77.8,13.5,8.6
W00008237,90.5,8.4,1.2
W00008238,85.8,11.3,2.9
W00008239,86.9,9.1,4.1
W00008240,80.8,13,6.2
W00008267,80.6,15.5,3.9
W00008268,81.4,14,4.7
W00008269,81.6,11.2,7.2
W00008270,79.6,19.1,1.3
W00008271,76.7,15.5,7.8
W00008272,76.9,17.3,5.8
W00008273,71,20.3,8.7
W00008274,66.6,18.3,15.2
W00008275,83.4,14,2.6
W00008276,76.9,16.6,6.5
W00008277,79.9,12,8
W00008284,86.7,9.2,4.1
W00008286,90.6,7,2.4
W00008315,73.2,17.8,9
W00008316,73.7,17.7,8.6
W00008317,76.2,17,6.7
W00008318,72.8,21.7,5.5
W00008319,83.5,12.5,4
W00010319,81.4,13.5,5
W00010320,89.1,9.6,1.3
W00010324,89.9,8,2.1
W00010327,73.5,17.7,8.8
W00010335,66.7,22.4,10.9
W00010340,87.9,9.5,2.7
W00010352,85.7,11.2,3.1
