areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00070774,80.7,14.2,5.1
E00070775,77,15.7,7.4
E00070776,78.4,15.1,6.6
E00070778,84,10.6,5.4
E00070780,74.2,19.2,6.6
E00070781,82.4,15.9,1.7
E00070782,75.9,15.5,8.5
E00070784,87.3,10.3,2.4
E00070785,80.8,13.4,5.8
E00070786,79.5,17.3,3.2
E00070787,89.3,7.9,2.9
E00070788,81.9,14.5,3.6
E00070789,78.8,14.1,7.1
E00070790,82.3,14.1,3.6
E00071099,81.5,12.6,5.9
E00071100,76.9,14.1,9
E00071101,81.7,15.1,3.2
E00071102,84.6,11.8,3.6
E00071197,77.8,13.6,8.5
E00071198,80.7,15.1,4.2
E00071199,78.3,15.8,5.9
E00071201,75.7,15.1,9.3
E00071202,85.8,10.5,3.7
E00071203,82.7,11.7,5.7
E00071204,81.9,14,4
E00187155,83.1,14.5,2.4
W00002320,81,13.7,5.2
W00002321,83,12.3,4.7
W00002323,84.8,9.7,5.5
W00002324,75.9,12.4,11.7
W00002325,90.6,6.8,2.6
W00002376,84.4,13.4,2.2
W00002465,85.3,12.3,2.5
W00002466,84.8,13.3,1.9
W00002467,74.8,14.5,10.7
W00008075,80.2,15.1,4.7
W00008076,84.5,11.2,4.2
W00008077,81.5,15.2,3.3
W00008078,79.4,12.6,8
W00008079,79.5,14.8,5.6
W00008080,84.1,13.6,2.3
W00008153,76.9,21.8,1.4
W00008168,83.1,11.9,5
W00008172,83.5,11.5,5.1
W00008178,78.4,18.6,2.9
W00008179,82.1,13.9,4
W00008180,80.6,13.8,5.6
W00008181,68.7,21.1,10.2
W00008182,85.2,11.5,3.3
W00009787,81.4,12.9,5.8
W00009788,79.1,12.9,8
W00009789,84.2,10.8,5.1
W00009790,81.5,15.6,2.9
