areacd,disability_3a-001,disability_3a-002
E00104757,20.4,79.6
E00105850,21.6,78.4
E00105851,29.1,70.9
E00105852,26.4,73.6
E00105853,44,56
E00105854,19.9,80.1
E00105855,17.5,82.5
E00105859,21,79
E00105866,19.7,80.3
E00105869,21.7,78.3
E00105870,19.3,80.7
E00105871,28.6,71.4
E00105872,22.4,77.6
E00105873,33.2,66.8
E00105874,23.4,76.6
E00105875,23.8,76.2
E00105876,31,69
E00105886,17.9,82.1
E00105887,18.4,81.6
E00105891,19.8,80.2
E00105892,26.9,73.1
E00105893,19.2,80.8
E00105894,17.8,82.2
E00105895,23.6,76.4
E00105897,15,85
E00105898,22.9,77.1
E00105899,24.1,75.9
E00105900,29,71
E00105901,19,81
E00105903,12.8,87.2
E00105905,20.1,79.9
E00105906,17.7,82.3
E00105907,15.1,84.9
E00105908,13.7,86.3
E00105909,20.1,79.9
E00105910,21.9,78.1
E00105911,20.9,79.1
E00105912,20.5,79.5
E00105960,23.7,76.3
E00105961,31.6,68.4
E00105966,15.1,84.9
E00105968,24.8,75.2
E00105977,18.6,81.4
E00106032,17.1,82.9
E00106033,23.6,76.4
E00106034,17.9,82.1
E00106035,22.9,77.1
E00106036,29.3,70.7
E00106038,34.6,65.4
E00106039,22.6,77.4
E00106040,25.4,74.6
E00106041,21.4,78.6
E00106042,24.6,75.4
E00106044,19.9,80.1
E00106049,39.8,60.2
E00106050,17.8,82.2
E00106051,40.7,59.3
E00106052,30.9,69.1
E00106053,23.2,76.8
E00106054,20.6,79.4
E00106055,22.7,77.3
E00106056,23,77
E00106105,18.9,81.1
E00106106,18.3,81.7
E00106107,18.6,81.4
E00106108,16.8,83.2
E00106109,19.4,80.6
E00106110,33.3,66.7
E00106111,27.7,72.3
E00106112,26.6,73.4
E00106113,24.6,75.4
E00106115,16.2,83.8
E00171802,22.8,77.2
E00171831,17.5,82.5
