areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00095136,85.7,12.3,2
E00095154,68.4,17.2,14.4
E00095155,72.9,19.1,8
E00095157,81.6,13,5.3
E00095169,86,11.9,2.2
E00095171,80.4,13.3,6.3
E00096201,76.4,17.2,6.5
E00096202,81.3,14.2,4.5
E00096203,66.9,21.5,11.6
E00096204,75.4,20,4.6
E00096205,77.4,16.5,6
E00096206,81.1,14.5,4.4
E00096207,72.8,19.6,7.6
E00096208,76.4,18.1,5.6
E00096209,78.8,16.1,5.1
E00096210,79.3,17.1,3.6
E00096211,73.8,17.1,9
E00096212,86.3,12,1.6
E00096213,75.5,17.4,7
E00096352,83.3,14.2,2.4
