geography_code,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00073747,2,2.7,3.8,89.8,1.7
E00073749,2.4,0.7,0.3,93.7,2.8
E00075091,1.3,0,2,95.1,1.6
E00075547,1.3,0,2.4,95.7,0.5
E00075548,0.6,1.3,3.2,93.2,1.6
E00075549,0,0,0.3,99.7,0
E00075551,0.6,0.3,0,99.1,0
E00075552,1,0,0.7,98.3,0
E00075553,0.6,0,0.3,99.1,0
E00075554,0.3,1.9,0.3,96.5,1
E00075555,0.3,0,0.3,99.1,0.3
E00075556,3.4,0.3,0,96.3,0
E00075557,1,2.1,4.2,92.7,0
E00113236,3.5,8.7,2.9,81.4,3.5
W00008044,0.3,0,0.3,99.3,0
W00008045,0.6,0,1.6,97.8,0
W00008047,0,0,0.7,98.8,0.5
W00008049,0.5,0,1.6,97.8,0
W00008050,0.5,0,2.1,96.9,0.5
W00008051,0.7,0,0.7,97.9,0.7
W00008052,0,0,3.3,96.7,0
W00008053,1.1,0.4,2.2,96.4,0
W00008055,1.4,0,1,97.6,0
W00008056,0,0.5,2.8,95.8,0.9
W00008085,3.1,0.4,1.9,94.6,0
W00008086,0,0,0.3,99.7,0
W00008087,0,1.4,1.4,97.3,0
W00008088,0.3,0,1.8,96.6,1.2
W00008089,1.4,0,1.4,97.2,0
W00008113,2.3,0,0,97.3,0.3
W00008114,0,0,0,100,0
W00008115,2,0,2.3,95.7,0
W00008213,0.3,0,1,98.7,0
W00008214,2.1,0.5,3,93.9,0.5
W00008215,1.3,0,1,97.3,0.3
W00008216,0.5,0.3,0.3,98.9,0
W00008217,0,0,2.6,97.4,0
W00008219,1.7,0,0.9,97.4,0
W00008236,0.5,0,2.4,96.8,0.3
W00008237,3.7,0,1.1,95.1,0
W00008238,0,0,0,100,0
W00008239,1.7,0,1.9,96.4,0
W00008240,0.3,0,0,99.7,0
W00008267,6,0,2.1,90.7,1.1
W00008268,2.2,0,1.4,96.4,0
W00008269,2.2,0,2.5,93.8,1.4
W00008270,0.7,0,0.7,98.7,0
W00008271,0,0,0.4,99.6,0
W00008272,1,0,0.3,98.6,0
W00008273,0,0,0,100,0
W00008274,1.4,0,1.4,96.9,0.3
W00008275,3.7,0,0,95.9,0.4
W00008276,2.2,0,0.7,96.8,0.4
W00008277,1.7,0,0,98.3,0
W00008284,1.2,0,1.2,97.1,0.5
W00008286,0.3,0.3,2.7,95.7,0.9
W00008315,1.2,1.9,1.9,95,0
W00008316,2.3,0,1.5,96.2,0
W00008317,0,0.4,1.8,96.1,1.8
W00008318,0,0,2.3,97.4,0.3
W00008319,1.2,0,1.8,96.9,0
W00010319,0,0,1.9,97.2,0.9
W00010320,0.3,0.3,2.6,96.5,0.3
W00010324,1.6,0,1.4,97,0
W00010327,1.7,0,0,98.3,0
W00010335,0,0.5,0.5,99,0
W00010340,1.6,0,3.1,94,1.2
W00010352,0,0,0.4,99.2,0.4
