areacd,disability_3a-001,disability_3a-002
E00084160,20.8,79.2
E00090193,6.7,93.3
E00090194,7.1,92.9
E00090201,10.1,89.9
E00145742,12.3,87.7
E00145743,14.9,85.1
E00145744,11.7,88.3
E00145745,10.4,89.6
E00145746,14.3,85.7
E00145747,12,88
E00145748,8.6,91.4
E00145749,12.5,87.5
E00145928,15.1,84.9
E00145929,8.1,91.9
E00145930,15.3,84.7
E00145931,12.7,87.3
E00145932,21.7,78.3
E00145933,13.4,86.6
E00145934,34,66
E00145935,17.8,82.2
E00145936,10.2,89.8
E00145937,13.6,86.4
E00145938,10.5,89.5
E00145939,12.6,87.4
E00145940,11,89
E00145941,4.7,95.3
E00145942,9.2,90.8
E00145943,14.3,85.7
E00145944,12.6,87.4
E00145945,13.2,86.8
E00145946,13.3,86.7
E00145947,20,80
E00145948,17.8,82.2
E00145949,11.8,88.2
E00145950,12,88
E00145951,14.4,85.6
E00145952,8.3,91.7
E00145953,16.7,83.3
E00145954,22.8,77.2
E00145955,7.6,92.4
E00145956,13,87
E00145957,12.4,87.6
E00145958,8.9,91.1
E00145959,12,88
E00145960,12.5,87.5
E00145961,7.1,92.9
E00145962,17.3,82.7
E00145963,19.7,80.3
E00145964,23,77
E00145965,15,85
E00145966,7.6,92.4
E00145967,14.3,85.7
E00145968,9.7,90.3
E00145979,9.5,90.5
E00145980,10.3,89.7
E00145982,13.2,86.8
E00145990,8.6,91.4
E00145993,12.2,87.8
E00145994,11,89
E00145995,9,91
E00145996,11.3,88.7
E00145997,10.4,89.6
E00145998,14,86
E00145999,14.5,85.5
E00146000,13.8,86.2
E00146001,15.7,84.3
E00146002,14.1,85.9
E00146003,14.2,85.8
E00146004,15.8,84.2
E00146005,23.1,76.9
E00146006,14.2,85.8
E00146007,24,76
E00146008,15.1,84.9
E00146009,13.6,86.4
E00146069,14.4,85.6
E00146070,8.5,91.5
E00146071,8.6,91.4
E00146074,14.9,85.1
E00173180,17.8,82.2
E00173187,19.5,80.5
E00186049,16.3,83.7
E00186051,8.9,91.1
