geography_code,disability_3a-001,disability_3a-002
E00070774,17.4,82.6
E00070775,21.8,78.2
E00070776,23.8,76.2
E00070778,19.5,80.5
E00070780,25,75
E00070781,13.9,86.1
E00070782,21.1,78.9
E00070784,16.9,83.1
E00070785,18.8,81.2
E00070786,18.5,81.5
E00070787,14.3,85.7
E00070788,23.1,76.9
E00070789,19.9,80.1
E00070790,20.6,79.4
E00071099,19.6,80.4
E00071100,21.1,78.9
E00071101,19.1,80.9
E00071102,16.7,83.3
E00071197,23.4,76.6
E00071198,14.5,85.5
E00071199,23.7,76.3
E00071201,25.8,74.2
E00071202,13.9,86.1
E00071203,15.6,84.4
E00071204,16.4,83.6
E00187155,17.3,82.7
W00002320,16.7,83.3
W00002321,15.9,84.1
W00002323,15.8,84.2
W00002324,23.1,76.9
W00002325,10.7,89.3
W00002376,11.7,88.3
W00002465,18.3,81.7
W00002466,15.1,84.9
W00002467,26,74
W00008075,17.8,82.2
W00008076,16.6,83.4
W00008077,17.8,82.2
W00008078,19.3,80.7
W00008079,20.3,79.7
W00008080,15,85
W00008153,17.9,82.1
W00008168,16.1,83.9
W00008172,14.3,85.7
W00008178,21.6,78.4
W00008179,14.7,85.3
W00008180,20,80
W00008181,24.6,75.4
W00008182,15.6,84.4
W00009787,18.6,81.4
W00009788,21.7,78.3
W00009789,17,83
W00009790,21.5,78.5
