areacd,disability_3a-001,disability_3a-002
E00102027,12,88
E00102137,16.2,83.8
E00102138,15.8,84.2
E00102139,21,79
E00102140,26.6,73.4
E00102141,15.6,84.4
E00102142,22,78
E00102143,25.4,74.6
E00102144,20.6,79.4
E00102146,17.3,82.7
E00102147,12.6,87.4
E00102148,21.7,78.3
E00102149,21.8,78.2
E00102150,16.2,83.8
E00102164,19.5,80.5
E00102165,17,83
E00102166,17.1,82.9
E00102167,22.7,77.3
E00102168,18.1,81.9
E00102169,18.6,81.4
E00102170,28.9,71.1
E00102171,11.7,88.3
E00102172,20.2,79.8
E00102173,12.2,87.8
E00102174,13.7,86.3
E00102175,21.4,78.6
E00102176,16.4,83.6
E00102177,19.3,80.7
E00102178,15.9,84.1
E00102179,17.5,82.5
E00102180,17.2,82.8
E00102181,21.7,78.3
E00102182,21.9,78.1
E00102200,17.3,82.7
E00102201,21,79
E00102202,19.9,80.1
E00102203,20.3,79.7
E00102204,15.4,84.6
E00102205,21.6,78.4
E00102206,24.3,75.7
E00102209,20.4,79.6
E00102210,13.9,86.1
E00102211,8.8,91.3
E00102212,25.5,74.5
E00102263,18.5,81.5
E00102264,43.9,56.1
E00102265,23.6,76.4
E00102266,46.5,53.5
E00102267,27.7,72.3
E00102268,16.7,83.3
E00102269,19,81
E00102270,13,87
