geography_code,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00014739,78,5.1,16.9
E00014740,74.9,6.5,18.5
E00014744,63.8,4.4,31.8
E00014745,78.3,3.9,17.9
E00014746,78.4,5.4,16.2
E00014749,62.8,7,30.2
E00014752,82.1,5.1,12.8
E00014753,84.2,4.9,10.9
E00014754,80.4,3.4,16.3
E00014755,66.7,2,31.3
E00014756,87.6,4.4,8
E00014757,77.7,7.8,14.5
E00014758,73,7,20.1
E00014760,80.4,4.7,15
E00014761,76.3,7.3,16.4
E00014762,83.9,3.5,12.5
E00014763,75.2,3.8,21
E00014861,78.9,5.1,16
E00014862,70.8,9.8,19.5
E00014863,70,6.7,23.3
E00014866,66,6.9,27.2
E00014869,81.9,3.5,14.6
E00014870,72.8,4.2,23
E00014871,78.5,4.2,17.2
E00014872,76.2,1.5,22.2
E00014881,74.1,2.8,23.1
E00014890,78.4,4.9,16.7
E00014894,70.3,5.3,24.3
E00014895,67.4,4,28.6
E00014897,49.8,4.4,45.8
E00014898,70.7,5.4,23.9
E00014901,72.3,8.6,19.2
E00014905,71.7,7.4,21
E00014910,78,6.6,15.4
E00014912,79.1,4.9,16
E00014915,73.7,4.9,21.4
E00016972,51.6,10.5,37.9
E00016973,69.2,6.7,24.2
E00016974,77.4,5.8,16.8
E00016975,76.4,7.1,16.5
E00016976,72.4,6.9,20.7
E00016977,66.1,3.5,30.4
E00016978,73.8,8.5,17.7
E00016979,79.2,3.2,17.6
E00016980,63,8.3,28.7
E00016981,69,5.6,25.4
E00016982,60.6,7.2,32.3
E00016983,76.4,3.7,19.9
E00016984,63,4.1,32.9
E00016985,85.2,1.3,13.5
E00016986,70.1,4.7,25.2
E00016987,67.2,8.6,24.2
E00016988,62,7.3,30.7
E00016989,72.8,8.3,18.9
E00016990,81.8,2.3,15.9
E00016991,69.1,7.4,23.5
E00016992,70.1,6.4,23.5
E00016993,71.1,6.5,22.4
E00016994,73.3,6.4,20.3
E00016995,64.1,9.2,26.7
E00016996,80.8,1.1,18
E00016997,64.7,7.3,28
E00016998,79,1.9,19.1
E00016999,75.9,6.1,18
E00017000,65.4,6.8,27.9
E00017001,74.3,9.8,15.9
E00017002,58.7,5,36.3
E00017003,66.2,7.2,26.6
E00017004,74.8,5.1,20.1
E00017005,54.1,5.7,40.2
E00017006,73.3,8.3,18.3
E00017007,82.2,2.3,15.5
E00017008,78.9,5.4,15.7
E00017016,63.7,2.8,33.5
E00017017,71.1,3.6,25.3
E00017018,79.2,6.2,14.6
E00017019,52.1,6.8,41
E00017020,70.3,6.3,23.4
E00017021,68.8,7.8,23.4
E00017022,67,6.4,26.6
E00017023,78.1,3.5,18.4
E00017024,81.4,3.2,15.4
E00017025,77,6,17
E00017026,61.8,5.8,32.4
E00017027,73,5.2,21.7
E00017028,82.4,2.7,14.9
E00017029,72.5,6.2,21.3
E00017030,87.7,2.7,9.6
E00017031,80.1,1.5,18.4
E00017032,84.8,6.3,8.9
E00017036,66.6,2.9,30.6
E00017045,67.9,3.2,28.9
E00017046,75.6,6.7,17.8
E00017049,72.7,3.8,23.5
E00017050,63,4.9,32.1
E00017052,69.4,3,27.6
E00017055,57.1,9.3,33.7
E00017057,63.8,3.8,32.5
E00017069,77.3,3.6,19.1
E00017071,76.7,4.8,18.5
E00017074,76.3,3.2,20.6
E00017076,59.9,4.4,35.7
E00017077,86.4,2.2,11.4
E00017078,84.4,2.1,13.5
E00017079,78.6,3.5,18
E00017080,68,3.9,28.2
E00017083,74.7,2.5,22.8
E00017086,75.7,6.4,17.9
E00017087,76.5,2.6,21
E00017093,82.6,2.4,15
E00017094,82.7,2.9,14.4
E00017095,77.8,1.6,20.6
E00017102,60.4,9.6,30
E00017103,72.4,7.7,19.9
E00017104,72.5,5.8,21.7
E00017105,82,5.3,12.7
E00017106,73.6,9.1,17.3
E00017107,65.2,4,30.8
E00017108,75.3,4.9,19.8
E00017109,62.5,6.8,30.7
E00017110,72.8,5.1,22.1
E00017111,66.2,6.2,27.6
E00017112,70.8,4.9,24.3
E00017113,79.1,6.7,14.2
E00017114,66.5,5.4,28
E00017115,67.7,8.9,23.4
E00017116,70.1,7.8,22.1
E00017117,61.5,6,32.5
E00017118,64.1,12.6,23.2
E00017119,57.2,8.9,33.9
E00017120,73.3,8.4,18.3
E00017121,65.1,6.2,28.7
