geography_code,disability_3a-001,disability_3a-002
W00005719,13.8,86.2
W00005720,22.7,77.3
W00005721,28.3,71.7
W00005722,19.5,80.5
W00005723,12.1,87.9
W00005724,19.3,80.7
W00005725,25.4,74.6
W00005726,12.4,87.6
W00005727,20.6,79.4
W00005728,14.4,85.6
W00005729,15,85
W00005730,20,80
W00005731,16.7,83.3
W00005732,23.9,76.1
W00005733,17.7,82.3
W00005734,13.5,86.5
W00005735,27.7,72.3
W00005736,12.9,87.1
W00005737,13.5,86.5
W00005738,16.7,83.3
W00005739,11.7,88.3
W00005839,12.4,87.6
W00005840,20.4,79.6
W00005842,11,89
W00005843,23.3,76.7
W00005844,24.2,75.8
W00005845,23.3,76.7
W00005846,30.9,69.1
W00005847,14,86
W00005848,19.5,80.5
W00005849,14.4,85.6
W00005850,27.2,72.8
W00005851,22,78
W00005852,14.6,85.4
W00005853,22.8,77.2
W00005854,23.4,76.6
W00005855,22.1,77.9
W00005856,14.5,85.5
W00005857,38.1,61.9
W00005858,13.9,86.1
W00005859,14.3,85.7
W00005860,15,85
W00005861,19,81
W00005863,23.3,76.7
W00005864,18.6,81.4
W00005865,23.6,76.4
W00005866,13.1,86.9
W00005867,24.9,75.1
W00005868,23.6,76.4
W00005869,16.8,83.2
W00005870,22.5,77.5
W00005871,21.8,78.2
W00005872,25.6,74.4
W00005873,9.5,90.5
W00005874,14.6,85.4
W00005875,20.7,79.3
W00005876,26.8,73.2
W00005878,13.5,86.5
W00005883,8.9,91.1
W00005900,11.6,88.4
W00005901,11.1,88.9
W00005918,19.6,80.4
W00005919,19.6,80.4
W00005920,20.1,79.9
W00005921,19.9,80.1
W00005922,24.7,75.3
W00005925,18.7,81.3
W00005926,24.7,75.3
W00005927,28.8,71.2
W00005987,15,85
W00009840,16.8,83.2
W00010495,8.1,91.9
W00010516,16.3,83.7
W00010577,17.8,82.2
