geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00140528,88,7.2,4.8
E00140599,85.3,11.3,3.4
E00140600,87.8,10,2.2
E00140602,78.6,16.3,5.1
E00140641,84.8,10.4,4.8
E00140643,76.3,16.8,7
E00140644,86.9,9.2,3.9
E00140645,73.7,18.2,8.1
E00140646,81.4,14.6,3.9
E00140647,79.9,15.2,4.9
E00140649,78.9,12.1,9.1
E00140650,69.2,19.2,11.6
E00140651,76,18.6,5.4
E00140652,83.6,12.1,4.3
E00140692,88.1,9.9,2.1
E00140693,85.5,11.4,3.2
E00140694,84.8,10.8,4.3
E00140695,78.3,15.8,5.8
E00140696,82.1,15.1,2.9
E00140698,66.1,21.4,12.5
E00140699,73.7,19.8,6.5
E00140700,77.2,16,6.7
E00140701,76,15.7,8.3
E00140702,72.4,20.1,7.5
E00140703,80.2,14.5,5.3
E00140704,77.2,15.7,7.1
E00140705,79.8,15.2,4.9
E00140706,80.6,15.1,4.4
E00140707,76.5,17,6.5
E00140708,82.2,14.2,3.6
E00140709,80.3,17.2,2.4
E00140710,77.3,19.8,2.9
E00140711,82.9,11.8,5.4
E00140718,81.9,14.8,3.3
E00140719,84.5,12.4,3.1
E00140728,88.4,10.2,1.3
E00140729,76,19.9,4.1
E00140730,82.6,15.3,2.1
E00140731,85.2,12.8,2
E00140732,85.2,11.4,3.4
E00140734,89,7.6,3.4
E00140735,88.2,9.6,2.2
E00140736,83.3,13,3.7
E00140737,88,8.4,3.6
E00140738,80.9,14.5,4.6
E00140739,83.3,13.1,3.5
E00140740,90.2,6.8,3
E00140741,86.4,11,2.7
E00140742,82.9,10.3,6.8
E00140743,84.3,12.6,3.1
E00140744,86.4,10.6,3
E00140745,88.7,8.1,3.2
E00140746,87.2,11.3,1.5
E00140747,84.4,13.2,2.5
E00140748,83.8,13.4,2.8
E00140749,88,11.1,0.9
E00141249,85,12.2,2.8
E00141447,82.7,14.7,2.7
E00141448,77.4,15.8,6.8
E00141449,84.2,13.3,2.5
E00141450,88.6,8.1,3.3
E00141482,86.2,10.3,3.6
E00141484,68.5,21.2,10.4
E00141485,75.3,19.6,5.1
E00141487,72.5,20.2,7.3
E00141488,79.6,14.7,5.7
E00141491,81.1,14.6,4.3
E00141492,84.3,11,4.7
E00170097,84.6,13.2,2.3
E00170098,90.4,8.2,1.4
E00170106,86.1,10,3.9
E00170109,92,6.6,1.4
E00189797,97.2,2.8,0
E00189841,88.5,9.6,1.9
E00189861,82.8,11.9,5.2
E00189865,80.1,16.8,3.1
E00189866,86.4,10.5,3.1
E00189876,50,29.8,20.2
E00189877,93.5,4.9,1.7
E00189878,87.8,8.7,3.5
E00189894,54.2,24.6,21.2
E00189913,79.6,14.8,5.6
E00189914,90.3,5.6,4
