geography_code,disability_3a-001,disability_3a-002
E00140528,14.3,85.7
E00140599,12.4,87.6
E00140600,13.3,86.7
E00140602,24,76
E00140641,18,82
E00140643,20.7,79.3
E00140644,17,83
E00140645,21.6,78.4
E00140646,13.2,86.8
E00140647,17.4,82.6
E00140649,14.4,85.6
E00140650,30.5,69.5
E00140651,19.8,80.2
E00140652,16,84
E00140692,12.2,87.8
E00140693,14,86
E00140694,13.4,86.6
E00140695,24.7,75.3
E00140696,20.3,79.7
E00140698,32.2,67.8
E00140699,22.9,77.1
E00140700,22,78
E00140701,25.2,74.8
E00140702,26.5,73.5
E00140703,15.7,84.3
E00140704,20.1,79.9
E00140705,21.8,78.2
E00140706,17.9,82.1
E00140707,22.1,77.9
E00140708,19.7,80.3
E00140709,21.2,78.8
E00140710,17.3,82.7
E00140711,14.3,85.7
E00140718,13.2,86.8
E00140719,16.3,83.7
E00140728,12.7,87.3
E00140729,17.1,82.9
E00140730,14.3,85.7
E00140731,13.2,86.8
E00140732,15.1,84.9
E00140734,11.3,88.7
E00140735,11.4,88.6
E00140736,17.8,82.2
E00140737,10.8,89.2
E00140738,16.5,83.5
E00140739,17.2,82.8
E00140740,10.6,89.4
E00140741,12.1,87.9
E00140742,20.9,79.1
E00140743,15.2,84.8
E00140744,12.6,87.4
E00140745,13.7,86.3
E00140746,13.1,86.9
E00140747,18,82
E00140748,17.6,82.4
E00140749,14.7,85.3
E00141249,15.3,84.7
E00141447,18.7,81.3
E00141448,21.1,78.9
E00141449,17.5,82.5
E00141450,11.1,88.9
E00141482,10.5,89.5
E00141484,27.7,72.3
E00141485,20.3,79.7
E00141487,25.2,74.8
E00141488,19.5,80.5
E00141491,24.5,75.5
E00141492,13.5,86.5
E00170097,17.3,82.7
E00170098,12.8,87.2
E00170106,11.2,88.8
E00170109,12.2,87.8
E00189797,5.7,94.3
E00189841,12.1,87.9
E00189861,20.1,79.9
E00189865,24.5,75.5
E00189866,16.9,83.1
E00189876,45.6,54.4
E00189877,11.2,88.8
E00189878,13.8,86.2
E00189894,40.7,59.3
E00189913,22.2,77.8
E00189914,12.2,87.8
