areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00127023,84.9,9.6,5.4
E00127411,82.4,13.1,4.5
E00129625,77.6,13.4,9
E00129626,76.1,18.9,5
E00129709,75.2,14.2,10.6
E00129712,85.5,11.8,2.7
E00129713,84.1,11.1,4.8
E00129717,78.7,13.7,7.6
E00129718,86.3,11.2,2.5
E00129719,84.4,11.5,4.1
E00129720,78.1,16.1,5.8
E00129721,68.8,23.9,7.4
E00129723,80.3,12.8,6.9
E00129724,77.9,15.9,6.2
E00129725,80.2,14.7,5.1
E00129726,82.4,12.9,4.7
E00129727,66.8,29.5,3.7
E00129728,73.7,17.9,8.4
E00129729,66.8,21,12.2
E00129730,84.5,10.8,4.8
E00129731,53.6,34.3,12.1
E00129732,77.1,17.4,5.5
E00129733,79,16,5
E00129734,79,14.7,6.3
E00129840,82.9,12.6,4.5
E00129841,78.7,15.5,5.7
E00129842,78.5,13.5,8
E00129843,67.8,23.5,8.7
E00129844,84.9,8.8,6.3
E00129845,81,15.2,3.8
E00129848,66.1,24.3,9.6
E00129849,67.8,20.8,11.4
E00129852,66,23.6,10.4
E00129853,78.5,14.8,6.6
E00129854,76.3,17.3,6.5
E00129855,74.6,17.2,8.3
E00129856,74.5,19.6,5.9
E00129857,79.6,13,7.4
E00129859,71.5,19.6,8.9
E00129860,66,22.6,11.4
E00129863,80,13.2,6.8
E00129864,79.9,14,6.1
E00129865,71.8,19.8,8.4
E00170174,82.1,13.4,4.5
E00170180,85.3,11.3,3.4
E00185571,77.6,17.1,5.4
E00185579,84.2,11,4.8
E00185588,82.6,12.8,4.6
E00185601,85.2,8.7,6
E00185616,85.5,9.5,5
