areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
W00005719,86.6,11.1,2.3
W00005720,80.2,15.8,4
W00005721,67.8,22,10.2
W00005722,83.5,11.8,4.7
W00005723,89.9,8,2.1
W00005724,81.8,14,4.2
W00005725,78.6,15.2,6.2
W00005726,88.1,9.8,2.1
W00005727,79.8,18.4,1.8
W00005728,85.6,9.5,4.9
W00005729,85.8,9.6,4.6
W00005730,82.5,13.2,4.3
W00005731,83.9,13,3.1
W00005732,75.9,20.1,4
W00005733,81.5,15.8,2.7
W00005734,86.5,9.1,4.3
W00005735,75.9,15.2,8.9
W00005736,88.7,7.6,3.7
W00005737,88.1,8.9,3
W00005738,86.9,8.7,4.4
W00005739,86.8,8.7,4.5
W00005839,88.8,7.9,3.3
W00005840,84.5,11.6,4
W00005842,88.7,8.2,3.1
W00005843,78.2,16,5.8
W00005844,77.9,13.5,8.6
W00005845,74.3,20.2,5.5
W00005846,65.3,20.1,14.6
W00005847,88.3,8.5,3.1
W00005848,82,13.5,4.5
W00005849,88.5,8.6,2.9
W00005850,75.7,15.1,9.2
W00005851,80.5,14.3,5.1
W00005852,84.9,11.9,3.2
W00005853,78.6,12.9,8.5
W00005854,78.1,15.6,6.3
W00005855,76.7,16.9,6.4
W00005856,86.6,10.4,3
W00005857,59,31.3,9.6
W00005858,89.7,7.8,2.5
W00005859,85.8,11.1,3.2
W00005860,85.4,10.4,4.2
W00005861,85.8,9.6,4.6
W00005863,80.3,12.7,7
W00005864,85.1,8,6.9
W00005865,78.1,15.4,6.5
W00005866,85,11.1,3.9
W00005867,73.3,20.7,6
W00005868,81.6,12.3,6.1
W00005869,88,9.3,2.7
W00005870,76.9,14.7,8.5
W00005871,78.7,13.4,7.9
W00005872,70.7,21.8,7.6
W00005873,88.7,9.8,1.4
W00005874,86.2,12.1,1.7
W00005875,79.6,13.3,7.2
W00005876,70.5,19.6,9.8
W00005878,86.8,8.9,4.3
W00005883,92.8,6.1,1.1
W00005900,88.1,9.1,2.8
W00005901,88.7,7.9,3.4
W00005918,77.5,16.1,6.4
W00005919,80.6,13.4,5.9
W00005920,82.3,12,5.7
W00005921,77.3,16.3,6.3
W00005922,76.7,17.1,6.2
W00005925,81.5,13.8,4.7
W00005926,74.6,17.9,7.5
W00005927,73.4,17.3,9.4
W00005987,84,10.5,5.5
W00009840,85,9.8,5.2
W00010495,92.9,4.9,2.2
W00010516,89.8,5.1,5.1
W00010577,87.5,9.8,2.7
