areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00114240,90,9.4,0.6
E00114241,70.6,21.6,7.8
E00114242,66.9,21.3,11.8
E00114243,85.3,11.7,3
E00114245,88.8,8.5,2.7
E00114246,84.7,12,3.3
E00114247,91.7,6.8,1.6
E00114248,81.4,14.3,4.2
E00114249,87.6,10.8,1.6
E00114250,91.4,8.3,0.3
E00114251,93.6,5.2,1.2
E00114252,84.3,13,2.7
E00114257,90.7,7.1,2.2
E00114260,65.6,20.4,14
E00114261,91.6,6.6,1.8
E00114262,72.1,22.2,5.7
E00114263,81.6,14.1,4.4
E00114264,84.7,12.5,2.9
E00114265,79.7,15.7,4.7
E00114698,90.2,6.4,3.4
E00114702,95.7,3.1,1.2
E00114703,89.4,7.8,2.8
E00114704,85.5,11.3,3.1
E00114705,93,6.7,0.3
E00114797,83.3,14.1,2.7
E00114918,84.8,11.3,4
E00116263,87.2,11.6,1.2
E00116264,88.1,9.8,2
E00116265,88,9.3,2.7
E00116266,81.9,11,7.1
E00116267,92.1,6,1.9
E00116268,88.7,8.8,2.6
E00116269,91.4,7,1.7
E00116270,89.2,8.9,1.9
E00116272,80.2,12.6,7.3
E00116273,93,4.3,2.6
E00116274,89,9.4,1.6
E00116276,94.4,5.3,0.3
E00116277,87.4,9.6,3
E00116278,89.9,8,2.1
E00116279,88.6,8.9,2.5
E00116280,89.8,7.6,2.6
E00116281,91.9,6.5,1.6
E00116282,87.8,10.9,1.4
E00116283,68.3,22.6,9
E00116287,86.8,9.1,4.1
E00116291,96.3,3.1,0.6
E00116292,85,7.2,7.8
E00116293,90.1,7.4,2.5
E00116294,91,6.5,2.5
E00116295,91.7,6.1,2.1
E00116296,90.5,7.9,1.6
E00116297,88.6,8.6,2.8
E00116298,88.6,8.8,2.6
E00116299,89.8,6.8,3.4
E00116300,76.5,18.4,5.2
E00116301,85.9,11.7,2.4
E00116303,79.9,15.5,4.6
E00116304,80.6,15.1,4.3
E00116305,89.3,7.5,3.1
E00116306,79.3,13,7.7
E00116307,82,15.3,2.8
E00116308,88.5,9.2,2.3
E00167877,88.6,7.6,3.8
E00167878,84.7,11.4,3.9
E00167882,83.3,13.4,3.3
E00167883,87.6,9.8,2.6
E00167885,88,10.1,1.9
E00167921,90.9,7.1,2
E00167922,90.1,8.7,1.2
E00167923,77.2,15.1,7.8
E00167924,92.6,5.3,2.2
E00167925,92.7,4.3,3
E00167926,93.4,5.1,1.6
E00167927,90.2,6.6,3.3
E00167928,89.8,7.6,2.5
E00184866,82.8,13.9,3.3
E00184889,95.3,4.7,0
E00184921,98.1,1.9,0
E00184972,92.2,6.2,1.6
E00184973,90,6.9,3.1
E00184985,84.3,11.1,4.6
E00185022,90.6,7.1,2.4
