areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
W00002291,81.1,15.9,2.9
W00002292,83.3,13.1,3.6
W00002293,77,13.4,9.6
W00002303,85,10.6,4.3
W00002305,87.2,10.1,2.6
W00002344,85.9,10.8,3.3
W00002345,80.5,14.5,4.9
W00002346,86.3,10.7,3
W00002347,85.6,11.4,3.1
W00002361,81.8,14.5,3.8
W00002363,82.1,12,5.8
W00002373,80.4,15.1,4.5
W00002374,79.4,16.2,4.4
W00002375,72.6,20,7.4
W00002468,83.5,12.3,4.2
W00002469,83.1,14.4,2.6
W00002470,80.7,14.1,5.1
W00002475,89.7,8.3,1.9
W00002476,79,16.4,4.5
W00002477,77.4,16.9,5.7
W00002610,77.1,16.9,6
W00002611,71.9,19.4,8.7
W00002612,76.8,14.1,9.1
W00002613,77.5,15.3,7.2
W00002614,69.9,18,12.1
W00002615,83.3,9.5,7.1
W00002616,79.3,16.2,4.4
W00002619,80.5,16.2,3.3
W00002620,73,19.1,7.8
W00002621,70.8,22.4,6.8
W00002622,81.6,14.8,3.6
W00002623,75.1,18.2,6.7
W00002624,74.5,19.8,5.8
W00002625,80.5,12.9,6.6
W00002627,83.4,13.6,3
W00002628,74.7,18.8,6.5
W00002629,86,11.2,2.9
W00002630,83.3,14.6,2.1
W00002631,81.5,14.7,3.8
W00002632,84,13.1,2.9
W00002633,86.9,12,1.1
W00002634,76.6,18.2,5.2
W00002636,72.6,20.2,7.2
W00002637,83,14.5,2.5
W00002638,84.6,11.4,4.1
W00002641,83.2,13,3.8
W00002642,77.3,15.5,7.2
W00002643,77.5,17,5.5
W00002644,81.9,11.9,6.2
W00002645,85.6,10.6,3.8
W00002646,86.9,10.7,2.5
W00002648,80.8,11.2,7.9
W00002692,80.5,13,6.5
W00002693,83.9,11.7,4.4
W00002694,82.4,14,3.6
W00009770,85.5,11,3.5
W00009774,72.7,17.8,9.5
W00009775,75,18.3,6.7
W00009776,81.4,13.3,5.3
W00009777,83.9,12.7,3.3
W00009778,78.3,15.2,6.5
W00009791,82.8,12.9,4.2
W00010339,90.8,8.2,0.9
W00010342,94.7,3.3,2
