geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00141442,86.4,11.1,2.5
E00141443,80.4,13.2,6.4
E00141452,86,11.9,2.1
E00141453,82.9,13.6,3.5
E00141454,81,13.2,5.7
E00141455,81.1,13.3,5.6
E00141456,76.8,22.4,0.8
E00141457,78.3,17.1,4.7
E00141458,77.8,16.7,5.6
E00141459,93.5,6.5,0
E00141460,86.9,11.3,1.9
E00141461,78.4,19.4,2.2
E00141462,88.6,10.7,0.7
E00141463,90.1,9.5,0.5
E00141480,86.5,11.1,2.4
E00141481,73.1,19,7.9
E00141486,83.9,12,4
E00141489,86.4,11,2.6
E00141490,85.1,11.8,3.1
E00141494,84.9,12.2,2.9
E00141495,80.7,16.1,3.2
E00141496,82.6,13.2,4.2
E00141499,82.9,13.2,3.9
E00141500,83.2,13.7,3.1
E00141501,84.7,11.8,3.5
E00141502,80.8,15.2,4.1
E00141503,77.4,17.7,4.9
E00141504,80.8,14.3,4.9
E00141505,85.5,10.6,4
E00141506,70.3,19.6,10
E00141507,68.9,20.8,10.4
E00141508,82.3,10.9,6.8
E00141509,87.7,10.8,1.5
E00141510,83.4,11.8,4.8
E00141553,81,14.8,4.2
E00141554,81.3,15,3.7
E00141555,74.8,18.7,6.5
E00141556,76.9,19.9,3.2
E00141557,88.6,8,3.4
E00141558,74.6,19.2,6.2
E00141559,78.8,16.7,4.5
E00141560,64.6,26.1,9.2
E00141561,79.2,14.4,6.4
E00141562,79.6,17.6,2.8
E00141563,74.1,21.8,4.1
E00141564,47.6,32.9,19.5
E00141565,83.1,13.2,3.6
E00141566,80.4,15.7,3.9
E00141567,78.3,13.9,7.8
E00141568,75.1,17.8,7.1
E00141569,66.9,17.1,16
E00141570,68.9,21.7,9.4
E00141573,71.9,20.8,7.2
E00141574,80.8,13,6.3
E00141575,70.7,18.6,10.7
E00141576,84.2,12,3.8
E00141577,79.4,15.3,5.3
E00141578,74.1,20,5.9
E00141607,85.9,12.5,1.6
E00141608,82.3,12.2,5.5
E00141609,84.8,13.3,1.9
E00141610,87.8,8.2,3.9
E00141611,91.4,6.5,2.1
E00141612,86.3,11.2,2.6
E00141613,78.6,17.3,4.1
E00141617,85.3,11.4,3.3
E00141618,86.9,12.4,0.7
E00141619,79.7,16.5,3.8
E00141620,79.9,16.3,3.8
E00141621,79.3,15.2,5.5
E00141622,73.3,19.9,6.8
E00141623,90.7,7,2.3
E00141624,76.1,18.8,5.1
E00141625,69.3,23.8,6.9
E00170108,83.2,13,3.8
E00189803,78.1,19.7,2.3
