geography_code,disability_3a-001,disability_3a-002
E00007029,13.2,86.8
E00007030,13.5,86.5
E00007032,17.1,82.9
E00118415,13,87
E00118431,6.3,93.7
E00118436,16.5,83.5
E00118437,10.9,89.1
E00118439,13.2,86.8
E00118440,11.2,88.8
E00118443,12.4,87.6
E00118446,9.7,90.3
E00118447,16.6,83.4
E00118452,13,87
E00119717,12.6,87.4
E00119718,15.6,84.4
E00119722,25.9,74.1
E00119724,15.1,84.9
E00119725,16.8,83.2
E00119726,20.5,79.5
E00119727,26.3,73.7
E00119728,13.5,86.5
E00119729,11.4,88.6
E00119731,13.6,86.4
E00119732,20.5,79.5
E00119733,14.5,85.5
E00119734,20,80
E00119735,17.8,82.2
E00119736,18,82
E00119737,20.7,79.3
E00119738,25,75
E00121399,10.4,89.6
E00121403,8.9,91.1
E00121593,10.5,89.5
E00121594,11.8,88.2
E00121595,15.9,84.1
E00121596,7.8,92.2
E00121597,10.1,89.9
E00121598,10.3,89.7
E00121599,9.1,90.9
E00121600,13.5,86.5
E00121601,10,90
E00121602,12.1,87.9
E00121603,14.7,85.3
E00121604,14.7,85.3
E00121605,9,91
E00121606,15,85
E00121607,18.7,81.3
E00121608,14.6,85.4
E00121609,19.1,80.9
