geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00007029,87.1,10.7,2.2
E00007030,82.1,14.2,3.7
E00007032,79.4,15.2,5.4
E00118415,89.5,7.9,2.6
E00118431,93.2,6.1,0.7
E00118436,85.2,10.6,4.2
E00118437,87.9,9.9,2.2
E00118439,87.7,9.8,2.5
E00118440,86.1,11.4,2.5
E00118443,84.3,11.2,4.5
E00118446,85.3,12.3,2.3
E00118447,82.9,12.4,4.7
E00118452,83.4,12.1,4.4
E00119717,85.4,11.4,3.2
E00119718,85.5,9.2,5.3
E00119722,68.2,18.9,12.9
E00119724,83.4,12.9,3.7
E00119725,83.5,11,5.5
E00119726,86.5,12.4,1.2
E00119727,75.7,19.1,5.3
E00119728,83.1,12.5,4.4
E00119729,88.3,8.7,3
E00119731,87.9,8.7,3.4
E00119732,78.6,12.4,9
E00119733,88,9.1,2.8
E00119734,83.2,11.1,5.7
E00119735,82.3,11,6.7
E00119736,83.1,11.4,5.5
E00119737,81.3,9.9,8.8
E00119738,75.7,16.3,8
E00121399,88,9.5,2.5
E00121403,89,7.8,3.3
E00121593,89.3,7.8,2.9
E00121594,90.3,6.6,3
E00121595,81.6,13.9,4.5
E00121596,88.8,9.8,1.4
E00121597,88.4,9.2,2.4
E00121598,89.9,8.6,1.5
E00121599,92.4,6.3,1.3
E00121600,84.9,11.4,3.7
E00121601,89.4,7,3.6
E00121602,84.2,13.5,2.3
E00121603,83.8,13.2,2.9
E00121604,83.6,13.8,2.6
E00121605,84.6,12,3.5
E00121606,79.1,16.1,4.7
E00121607,78.5,14.8,6.7
E00121608,87.7,9.7,2.6
E00121609,81.8,12.5,5.6
