geography_code,disability_3a-001,disability_3a-002
W00002291,18,82
W00002292,17.8,82.2
W00002293,22.7,77.3
W00002303,15,85
W00002305,12.5,87.5
W00002344,13.1,86.9
W00002345,18,82
W00002346,15.5,84.5
W00002347,14.8,85.2
W00002361,14.7,85.3
W00002363,19.9,80.1
W00002373,17.4,82.6
W00002374,16.8,83.2
W00002375,29.6,70.4
W00002468,20.1,79.9
W00002469,19.2,80.8
W00002470,20.7,79.3
W00002475,13.6,86.4
W00002476,22.5,77.5
W00002477,22.6,77.4
W00002610,23,77
W00002611,25.4,74.6
W00002612,22.4,77.6
W00002613,23.4,76.6
W00002614,29.1,70.9
W00002615,20.1,79.9
W00002616,24.6,75.4
W00002619,14.5,85.5
W00002620,29.3,70.7
W00002621,32.3,67.7
W00002622,20,80
W00002623,24.2,75.8
W00002624,26.5,73.5
W00002625,16,84
W00002627,17.4,82.6
W00002628,23.1,76.9
W00002629,14.6,85.4
W00002630,22.3,77.7
W00002631,20.7,79.3
W00002632,17.6,82.4
W00002633,12.7,87.3
W00002634,21,79
W00002636,26.4,73.6
W00002637,15.8,84.2
W00002638,15.1,84.9
W00002641,16.3,83.7
W00002642,21.9,78.1
W00002643,26.4,73.6
W00002644,20.2,79.8
W00002645,14,86
W00002646,15.5,84.5
W00002648,16,84
W00002692,18.4,81.6
W00002693,16.7,83.3
W00002694,17.4,82.6
W00009770,19,81
W00009774,25.3,74.7
W00009775,24.5,75.5
W00009776,17.4,82.6
W00009777,14,86
W00009778,22.4,77.6
W00009791,15.2,84.8
W00010339,9.2,90.8
W00010342,9.3,90.7
