areacd,disability_3a-001,disability_3a-002
E00067231,18.1,81.9
E00067233,20,80
E00067234,26.1,73.9
E00067235,32.4,67.6
E00067236,18.8,81.2
E00067237,20.1,79.9
E00067238,17.7,82.3
E00067239,21.3,78.7
E00067240,14.4,85.6
E00067242,25,75
E00067244,26.7,73.3
E00067245,21.5,78.5
E00067246,19.8,80.2
E00067248,17.1,82.9
E00067249,21.2,78.8
E00067250,6.5,93.5
E00067251,18.9,81.1
E00067252,16.9,83.1
E00067253,6.9,93.1
E00067254,17.9,82.1
E00067255,13.2,86.8
E00067256,26.9,73.1
E00067257,22.1,77.9
E00067258,10.1,89.9
E00067259,19.4,80.6
E00067260,13.7,86.3
E00067261,25.5,74.5
E00067262,19,81
E00067263,17.1,82.9
E00067266,23.9,76.1
E00067267,16.5,83.5
E00067268,20,80
E00067269,14.5,85.5
E00067270,21.8,78.2
E00067271,34.5,65.5
E00067272,26.3,73.7
E00134042,9.9,90.1
E00134043,19.1,80.9
E00134044,11.5,88.5
E00134045,19.4,80.6
E00134046,20.7,79.3
E00134047,19.4,80.6
E00134048,20.5,79.5
E00134049,31.1,68.9
E00134050,23.7,76.3
E00134051,26.1,73.9
E00134053,18.5,81.5
E00134054,21.6,78.4
E00134055,14.9,85.1
E00134056,23.9,76.1
E00134057,18.8,81.2
E00134058,15,85
E00134059,25.4,74.6
E00134060,26.1,73.9
E00134061,18.1,81.9
E00134067,20,80
E00134086,21.3,78.7
E00134088,18.5,81.5
E00134089,30.8,69.2
E00134090,25.8,74.2
E00134091,16,84
E00134092,24,76
E00134093,17.7,82.3
E00134129,19.1,80.9
E00134130,21.6,78.4
E00134131,23.6,76.4
E00134132,16,84
E00134133,18.9,81.1
E00134140,22.1,77.9
E00134141,20,80
E00134143,21.2,78.8
E00134144,15.8,84.2
E00134145,18.9,81.1
E00134146,23,77
E00134147,13.4,86.6
E00134149,15.1,84.9
E00134150,25.1,74.9
E00134151,17.3,82.7
E00134157,32,68
E00134158,21.3,78.7
E00134183,16.1,83.9
E00134184,19.1,80.9
E00134185,19.4,80.6
E00134186,16.9,83.1
E00134187,19.6,80.4
E00134188,15.4,84.6
E00134189,23.4,76.6
E00134190,18.2,81.8
E00134192,14.4,85.6
E00134193,25.1,74.9
E00134207,21.3,78.7
E00172858,19.2,80.8
E00172864,13,87
E00185296,20.7,79.3
E00185340,14.2,85.8
E00189229,9.6,90.4
E00189303,22.1,77.9
