areacd,disability_3a-001,disability_3a-002
W00000005,21.4,78.6
W00000006,21.7,78.3
W00000008,30,70
W00000009,19.9,80.1
W00000010,19.4,80.6
W00000011,27.1,72.9
W00000012,20,80
W00000013,21.5,78.5
W00000084,27,73
W00000086,23.4,76.6
W00000087,19.3,80.7
W00000088,25.7,74.3
W00000090,29.2,70.8
W00000100,18.8,81.2
W00000101,18.9,81.1
W00000102,20,80
W00000103,30.3,69.7
W00000104,24.4,75.6
W00000105,21.1,78.9
W00000106,22.2,77.8
W00000107,20.2,79.8
W00000108,18.3,81.7
W00000111,20.9,79.1
W00000112,21.4,78.6
W00000138,19.7,80.3
W00000141,12.8,87.2
W00000142,21.5,78.5
W00000156,21,79
W00000157,27,73
W00000158,21.7,78.3
W00000159,15.2,84.8
W00000160,23.6,76.4
W00000161,18.1,81.9
W00000162,24.5,75.5
W00000163,19.2,80.8
W00000164,20.1,79.9
W00009977,26.1,73.9
W00009978,19.2,80.8
W00009979,20.2,79.8
W00009980,34.6,65.4
W00009981,23.8,76.2
