geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00085920,15.6,41.4,30.5,12.5
E00085921,39.6,48.5,11.2,0.6
E00085923,12.1,45.1,33.5,9.2
E00085924,16.4,52,28.1,3.5
E00085932,13.7,42.7,35.5,8.1
E00085933,17.2,59.8,18.9,4.1
E00085934,17.1,44.2,30.2,8.5
E00085935,25.2,45.9,26.7,2.2
E00085936,26.9,47.3,20.9,4.9
E00085937,12.2,42,36.6,9.2
E00085938,6.6,54.9,29.5,9
E00085939,22.1,48.4,25.4,4.1
E00085940,24.5,53.6,14.6,7.3
E00085941,20,50.9,23.6,5.5
E00085942,12.9,48.5,35.6,3
E00085943,19,49.6,24,7.4
E00085944,19.5,50.9,24.5,5
E00085945,15.6,51.4,30.3,2.8
E00085947,22.1,49.6,26,2.3
E00085949,21.9,52.3,20.5,5.3
E00085950,18.3,41.3,33.7,6.7
E00085951,22.2,40,27.4,10.4
E00085952,20.4,38.8,28.3,12.5
E00085953,21.4,48.3,24.8,5.5
E00085954,9.5,46.7,31.4,12.4
E00085956,30.3,47,19.7,3
E00085957,16.4,41.8,32.7,9.1
E00085961,12.1,46.7,31.8,9.3
E00085962,16.7,48.2,31.5,3.6
E00085963,23.8,47.6,21.4,7.1
E00085964,32.6,44.4,18.1,4.9
E00085965,24.1,51.9,18.8,5.3
E00085966,21,41.9,30.6,6.5
E00085967,45.5,47.5,6.1,1
E00085968,33.6,42,21,3.4
E00085969,26.1,49.3,22.5,2.1
E00085970,35.1,42.3,20.7,1.8
E00085971,21.7,50.8,20.8,6.7
E00085972,30.9,49.3,16.4,3.3
E00085974,36.7,35,20.8,7.5
E00085975,32.3,42.9,21.8,3
E00085976,39.8,48.9,9.1,2.3
E00085977,40.2,41.7,13.6,4.5
E00085978,26.6,44.4,24.2,4.8
E00085979,37.9,42.7,14.5,4.8
E00085980,52.4,29.7,13.8,4.1
E00085981,33.3,40.5,22.2,4
E00085982,20,59,17.1,3.8
E00085983,27.1,55.4,16.9,0.6
E00085984,17.3,52.7,23.6,6.4
E00085985,31.9,41.6,21.2,5.3
E00085986,19.2,53.8,23.1,3.8
E00085987,34.4,43.5,19.8,2.3
E00085988,35.5,47.8,15.2,1.4
E00085989,34.1,44.2,18.1,3.6
E00085990,37.4,44.3,14.5,3.8
E00085991,28.6,43.5,22.7,5.2
E00085992,28.6,57.9,12.7,0.8
E00085993,35.6,46.7,15.6,2.2
E00085994,29.9,53.3,12.4,4.4
E00085995,24.8,41.6,28.2,5.4
E00085996,29.5,51.3,18.6,0.6
E00085997,54.7,38.5,6.1,0.7
E00085998,33.3,41.7,23.3,1.7
E00085999,29.5,53.7,14.1,2.7
E00086000,30.2,49.2,16.7,4
E00086001,44.9,37.5,13.6,4
E00086002,26.3,39,28.8,5.9
E00086003,22.1,49.2,23,5.7
E00086004,30.4,47.8,17.4,4.3
E00086005,32.6,41.9,24,1.6
E00086006,29.9,41.1,25.2,3.7
E00086007,25.2,47,19.9,7.9
E00086008,35.3,39.1,17.3,8.3
E00086009,38,46.3,14.9,0.8
E00086010,35.7,46.8,15.1,2.4
E00086011,20,54.1,20.7,5.2
E00086012,54.5,32.6,9.8,3
E00086013,50.5,31.8,17.8,0
E00086014,59.8,31.3,8,0.9
E00086015,68.9,24.4,5.2,1.5
E00086016,56.5,32.6,8.8,2.1
E00086017,58.6,35.7,5,0.7
E00086018,72.2,26.2,1.6,0
E00086020,46.3,39.5,12.3,1.9
E00086021,80.8,18,1.2,0
E00086022,61.7,31.3,7,0
E00086023,29,44.8,17.9,8.3
E00086024,48.8,33.6,12.8,4.8
E00086025,52.9,32.8,12.3,2
E00086026,67.7,26.2,3.8,2.3
E00086027,53.4,38.4,6.8,1.4
E00086028,50,36.7,9.4,3.9
E00086029,72.2,23.3,4.5,0
E00086030,51.2,40.5,8.3,0
E00086031,55.3,32.5,9.8,2.4
E00086032,40.2,41.7,14.2,3.9
E00086033,54.9,27.4,12.8,4.9
E00086034,71.1,19.5,9.4,0
E00086035,50.8,36.3,10.5,2.4
E00086036,50,44.4,4,1.6
E00086037,53.5,37.1,5.7,3.8
E00086038,70.9,27.6,1.6,0
E00086039,50,37.3,10.9,1.8
E00086041,42.4,43.7,10.8,3.2
E00086042,58.9,29.8,10.6,0.7
E00086043,62.8,33.6,3.5,0
E00086044,55.9,37.2,6.2,0.7
E00086045,74.6,21.6,1.5,2.2
E00086046,57.5,33.9,7.9,0.8
E00086047,54.9,36.1,6.3,2.8
E00086048,53.1,33.7,9.7,3.4
E00086049,59.1,33.9,6.1,0.9
E00086051,56.6,32.1,10.4,0.9
E00086052,56.9,33.6,7.3,2.2
E00086054,64.5,29.8,5.8,0
E00086055,47.4,37,10.4,5.2
E00086056,37.3,42.4,18.6,1.7
E00086057,62.3,32.2,4.9,0.5
E00086058,42.7,45.5,10,1.8
E00086060,64.2,28.5,4.9,2.4
E00086061,13.6,45.6,30.4,10.4
E00086062,28.1,52.5,13.8,5.6
E00086063,23.6,51.8,21.8,2.7
E00086065,14.6,46.3,30.9,8.1
E00086068,11.6,45.5,26.8,16.1
E00086069,8.4,48.4,35.8,7.4
E00086070,13.2,37.2,36.4,13.2
E00086071,18,44.3,31.1,6.6
E00086072,10.8,45.8,30.8,12.5
E00086073,15.6,36.9,34.4,13.1
E00086074,17.5,39.2,34.2,9.2
E00086075,6.7,48.3,36.7,8.3
E00086076,10.7,43.8,29.8,15.7
E00086077,16.8,46.3,31.5,5.4
E00086078,7.2,51.4,32.4,9
E00086079,9.6,42.4,33.6,14.4
E00086080,15.2,44.6,33,7.1
E00086081,22.9,45,22.9,9.2
E00086082,13.8,43.1,35,8.1
E00086083,11.8,51.2,29.1,7.9
E00086084,31.9,47.1,17.6,3.4
E00086085,17.5,55,21.7,5.8
E00086086,14.5,54.8,23.4,7.3
E00086087,23.5,47.1,22.1,7.4
E00086088,22.4,50.9,19.8,6.9
E00086089,23.5,46.2,28,2.3
E00086090,24.8,46.5,18.8,9.9
E00086091,21.4,39.8,35,3.9
E00086092,20.6,50.8,22.2,6.3
E00086093,24,54,18,4
E00086094,28.3,49,20.7,2.1
E00086095,21.3,53.3,21.3,4.1
E00086096,16.2,52.1,28.2,3.4
E00086097,20,60,14.4,5.6
E00086098,27.1,46.6,21.2,5.1
E00086099,23.1,42.1,32.2,2.5
E00086103,20,45.4,29.2,5.4
E00086104,30.3,44.1,21.4,4.1
E00086105,17.9,40.7,30.3,11
E00086106,51.5,31.8,12.9,3.8
E00086107,34.2,35.8,20.8,9.2
E00086110,40.4,33.7,18.1,7.8
E00086116,37.4,47.5,15.1,0
E00086118,20,43.2,26.3,10.5
E00086119,22,43.1,26.8,8.1
E00086120,26.2,35.4,30.5,7.9
E00086121,35.8,41.8,16.4,6.1
E00086122,45.3,29.1,16.9,8.8
E00086123,11.9,31.4,39.8,16.9
E00086124,34.4,43.2,16.8,5.6
E00086125,38.7,41.9,13.7,5.6
E00086127,18.1,38.8,28.4,14.7
E00086128,9.3,32.9,45,12.9
E00086129,11.2,46.2,31.5,11.2
E00086130,22.8,39,30.9,7.3
E00086131,9.9,37.2,35.5,17.4
E00086132,21.4,27.7,42,8.9
E00086133,17.6,42.6,30.6,9.3
E00086134,10.4,41.6,36.8,11.2
E00086135,7.3,38.2,39,15.4
E00086136,13.2,32.1,42.5,12.3
E00086137,7.4,38,43,11.6
E00086139,14.2,31.9,45.1,8.8
E00086140,7.1,34.1,35.3,23.5
E00086153,8.2,38.8,41.8,11.2
E00086172,12.1,31.5,40.3,16.1
E00086179,9.6,37.6,39.2,13.6
E00086187,19.8,58.7,18.2,3.3
E00086190,27,48.4,21.4,3.2
E00086192,25.2,48,23.6,3.3
E00086193,27,51.4,20.3,1.4
E00086194,31.8,53.2,13.6,1.3
E00086195,35.3,48.9,13.7,2.2
E00086196,13,58.3,23.5,5.2
E00086197,25.9,52.6,19,2.6
E00086198,20.8,58.5,16.9,3.8
E00086199,7.3,49.5,39.4,3.7
E00086200,19.3,51.8,19.3,9.6
E00086201,26.5,44.1,22.8,6.6
E00086202,7.8,38.3,44,9.9
E00086203,4.8,39.2,44.8,11.2
E00086204,40.7,43.7,11.9,3.7
E00086211,22.8,38.2,28.7,10.3
E00086212,40.4,43.4,13.1,3
E00086213,39.6,40.3,14.6,5.6
E00086214,35.9,45.8,12.7,5.6
E00086215,25.9,38.4,25.9,9.8
E00086216,23.3,43.4,28.7,4.7
E00086217,19.2,45.4,30,5.4
E00086218,41,42.6,14.8,1.6
E00086219,12.9,37.9,38.8,10.3
E00086220,18.3,58.1,20.4,3.2
E00086221,31.5,55.6,10.2,2.8
E00086222,28.6,36.8,26.3,8.3
E00086223,35.4,42.5,19.7,2.4
E00086224,11.2,38.3,41.1,9.3
E00086225,23,48.9,23.7,4.4
E00086227,37.7,52.1,8.9,1.4
E00086228,42.9,40.7,15,1.4
E00086229,36.6,45.7,13.1,4.6
E00086230,29.6,50.3,16.6,3.5
E00086231,24,53.2,16.9,5.8
E00086232,24.8,45.3,27,2.9
E00086233,44.9,42.6,12.5,0
E00086234,30.5,50.8,15.6,3.1
E00086235,36.5,45.3,17.5,0.7
E00086236,31.5,48.4,16.1,4
E00086237,36.2,46.6,16,1.2
E00086238,25.4,50,19.3,5.3
E00086239,24.4,46.6,24.4,4.6
E00086240,40.8,36.9,13.1,9.2
E00086241,30.4,43.5,20,6.1
E00086242,55.2,41.3,2.9,0.6
E00086243,34,44,20.6,1.4
E00086244,71.9,21.1,6.4,0.6
E00086245,23.8,53.3,20,2.9
E00086246,26.6,46.8,21.8,4.8
E00086247,33.3,44.2,19.2,3.3
E00086248,33.3,45.8,17.7,3.1
E00086249,24.2,51.6,22.7,1.6
E00086250,36.4,50,11,2.5
E00086251,54,41.3,4.8,0
E00086252,32.4,50,15.7,1.9
E00086253,36.4,43.4,19.4,0.8
E00086254,32.6,49.3,17.4,0.7
E00086255,36.6,45.5,16.8,1
E00086256,39.7,43,14.6,2.6
E00086257,38.2,52.7,7.3,1.8
E00086258,36.7,51.7,10.8,0.8
E00086259,40.2,43.6,14.5,1.7
E00086260,49.1,32.4,11.1,7.4
E00086261,31.4,45.8,18.3,4.6
E00086262,27.7,46.7,24.8,0.7
E00086263,31.2,44,24,0.8
E00086264,45.2,45.2,8.7,0.9
E00086265,40.2,48.2,10.6,1
E00086266,27,40.9,28.5,3.6
E00086267,34,45.6,12.2,8.2
E00086268,25.4,49.2,23.7,1.7
E00086269,23.5,49,21.4,6.1
E00086270,25.6,50.4,21.6,2.4
E00086271,30.8,51.1,15,3
E00086272,22.9,57.8,14.7,4.6
E00086273,24.6,46.4,26.1,2.9
E00086274,48.8,35.5,14.5,1.2
E00086275,30.5,45.4,18.4,5.7
